metric;timestamp;ts_join;type;rt1_value;rt2_value;rt3_value;rt4_value;rt5_value;rt6_value;rt7_value;rt8_value;rt9_value;rt10_value;Total
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486108;50316203;mean;0,055034;0,055998;0,155654;0,05982;0,063304;0,078452;0,067424;0,052642;0,075085;0,077331;0,0740744
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486138;50316204;mean;0,05356;0,057551;0,154775;0,059878;0,064345;0,077609;0,065404;0,050873;0,070784;0,077177;0,0731956
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486168;50316205;mean;0,054845;0,058284;0,151207;0,060489;0,06836;0,076444;0,068483;0,053635;0,072418;0,078122;0,0742287
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486198;50316206;mean;0,05333;0,059389;0,142605;0,062666;0,072112;0,071977;0,070761;0,053902;0,068869;0,078745;0,0734356
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486228;50316207;mean;0,055203;0,060357;0,141586;0,059806;0,069476;0,080549;0,068898;0,051524;0,079125;0,070952;0,0737476
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486258;50316208;mean;0,054113;0,060155;0,132735;0,055931;0,070167;0,085254;0,070477;0,047851;0,081262;0,071114;0,0729059
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486288;50316209;mean;0,05745;0,063294;0,14302;0,055091;0,070181;0,080855;0,076617;0,049809;0,081217;0,079982;0,0757516
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486318;50316210;mean;0,056719;0,064288;0,140987;0,063044;0,072943;0,076152;0,075687;0,052478;0,074314;0,082181;0,0758793
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486348;50316211;mean;0,055779;0,060203;0,135862;0,069447;0,074701;0,076655;0,071131;0,055801;0,076789;0,076664;0,0753032
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486378;50316212;mean;0,054316;0,061122;0,137933;0,069788;0,070525;0,071291;0,069405;0,052723;0,075931;0,071415;0,0734449
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486408;50316213;mean;0,054641;0,059934;0,142506;0,063495;0,067329;0,072507;0,076116;0,05131;0,075625;0,071012;0,0734475
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486438;50316214;mean;0,053477;0,061183;0,14545;0,065963;0,070472;0,074719;0,076807;0,050279;0,072092;0,072308;0,074275
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486468;50316215;mean;0,054832;0,058885;0,151673;0,064986;0,068038;0,067539;0,077276;0,054635;0,070713;0,075813;0,074439
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486498;50316216;mean;0,053956;0,058914;0,142306;0,068488;0,075223;0,067614;0,076839;0,054924;0,07106;0,07222;0,0741544
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486528;50316217;mean;0,053239;0,060155;0,141799;0,070107;0,066554;0,073188;0,074142;0,051601;0,068093;0,072008;0,0730886
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486558;50316218;mean;0,056465;0,061318;0,147703;0,067987;0,065386;0,073985;0,0736;0,052355;0,066928;0,070905;0,0736632
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486588;50316219;mean;0,057661;0,059384;0,147388;0,059928;0,060696;0,073234;0,078871;0,050532;0,070276;0,073087;0,0731057
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486618;50316220;mean;0,054777;0,056233;0,144175;0,057765;0,06196;0,069572;0,07075;0,050311;0,070599;0,074202;0,0710344
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486648;50316221;mean;0,056166;0,057085;0,138958;0,061588;0,068367;0,070372;0,069093;0,048155;0,064709;0,078504;0,0712997
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486678;50316222;mean;0,058133;0,058426;0,141425;0,061784;0,062156;0,074615;0,069586;0,049208;0,064867;0,07659;0,071679
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486708;50316223;mean;0,056375;0,056959;0,142035;0,060671;0,064344;0,077232;0,075484;0,049614;0,062535;0,067164;0,0712413
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486738;50316224;mean;0,057487;0,056494;0,148553;0,057866;0,062925;0,076158;0,073961;0,052202;0,069626;0,078446;0,0733718
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486768;50316225;mean;0,056611;0,054987;0,166704;0,064644;0,065985;0,079877;0,07125;0,049933;0,069066;0,077929;0,0756986
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486798;50316226;mean;0,053896;0,058276;0,161015;0,060379;0,067869;0,074012;0,078301;0,045671;0,069099;0,081138;0,0749656
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486828;50316227;mean;0,052983;0,059456;0,148264;0,06372;0,065891;0,074865;0,073209;0,048545;0,064641;0,080385;0,0731959
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486858;50316228;mean;0,059749;0,05508;0,138802;0,061088;0,062553;0,07668;0,069796;0,049851;0,063843;0,081346;0,0718788
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486888;50316229;mean;0,057113;0,056958;0,15259;0,061649;0,064032;0,070883;0,071812;0,050248;0,062637;0,083447;0,0731369
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486918;50316230;mean;0,060995;0,06058;0,154399;0,063401;0,063376;0,072449;0,069602;0,048143;0,066715;0,085251;0,0744911
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486948;50316231;mean;0,057631;0,059393;0,139645;0,063494;0,068908;0,071615;0,069276;0,045357;0,073524;0,084273;0,0733116
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509486978;50316232;mean;0,055139;0,060529;0,137925;0,064987;0,064388;0,074172;0,080175;0,050632;0,068395;0,077632;0,0733974
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487008;50316233;mean;0,054539;0,063358;0,152017;0,071288;0,068514;0,078138;0,07723;0,052924;0,061919;0,083554;0,0763481
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487038;50316234;mean;0,053468;0,059071;0,149321;0,068894;0,072429;0,074097;0,080394;0,05151;0,068267;0,081777;0,0759228
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487068;50316235;mean;0,059933;0,060837;0,137167;0,066629;0,074035;0,07625;0,079971;0,04946;0,067864;0,07709;0,0749236
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487098;50316236;mean;0,058539;0,06022;0,143721;0,063859;0,068533;0,080084;0,080288;0,047628;0,066365;0,077349;0,0746586
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487128;50316237;mean;0,059413;0,062415;0,142506;0,068257;0,075654;0,080928;0,0733;0,052376;0,066117;0,073732;0,0754698
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487158;50316238;mean;0,061128;0,066762;0,138293;0,068142;0,070899;0,075296;0,07216;0,053214;0,062672;0,070165;0,0738731
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487188;50316239;mean;0,061293;0,06459;0,137178;0,073224;0,073624;0,07233;0,070589;0,053302;0,071868;0,075555;0,0753553
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487218;50316240;mean;0,057682;0,062395;0,146813;0,066184;0,072768;0,082285;0,068728;0,05622;0,075548;0,078796;0,0767419
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487248;50316241;mean;0,056493;0,062828;0,149044;0,064793;0,06778;0,077807;0,069466;0,051975;0,078174;0,08079;0,075915
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487278;50316242;mean;0,05764;0,05765;0,148156;0,062708;0,064293;0,080812;0,068583;0,048948;0,077579;0,074994;0,0741363
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487308;50316243;mean;0,055389;0,060584;0,134963;0,059576;0,070459;0,078244;0,063488;0,053581;0,067992;0,073455;0,0717731
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487338;50316244;mean;0,053853;0,063011;0,134493;0,065001;0,069905;0,079615;0,067509;0,054418;0,066944;0,072924;0,0727673
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487368;50316245;mean;0,054444;0,061927;0,145131;0,06911;0,076262;0,082005;0,076171;0,055482;0,06805;0,071138;0,075972
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487398;50316246;mean;0,055632;0,061347;0,136857;0,068102;0,069146;0,0775;0,071256;0,055958;0,071364;0,074696;0,0741858
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487428;50316247;mean;0,059018;0,058929;0,1359;0,060837;0,07469;0,086794;0,069153;0,051166;0,06978;0,073454;0,0739721
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487458;50316248;mean;0,060334;0,058681;0,136521;0,058547;0,076624;0,082363;0,068806;0,049585;0,06859;0,069227;0,0729278
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487488;50316249;mean;0,05735;0,060199;0,138405;0,059975;0,074984;0,073434;0,06973;0,052186;0,062644;0,078782;0,0727689
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487518;50316250;mean;0,054168;0,0624;0,142053;0,060568;0,079473;0,073976;0,073124;0,05957;0,060942;0,077396;0,074367
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487548;50316251;mean;0,055138;0,06379;0,151162;0,063724;0,078456;0,072034;0,070677;0,057992;0,059022;0,08093;0,0752925
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487578;50316252;mean;0,057911;0,059273;0,151258;0,064738;0,074373;0,073808;0,06626;0,063558;0,059948;0,077948;0,0749075
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487608;50316253;mean;0,058638;0,059018;0,136778;0,061075;0,07167;0,07408;0,067889;0,059038;0,060826;0,076643;0,0725655
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487638;50316254;mean;0,058901;0,060235;0,138128;0,061688;0,073772;0,078239;0,06861;0,054001;0,069063;0,077132;0,0739769
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487668;50316255;mean;0,053375;0,060291;0,140661;0,06471;0,069806;0,075267;0,072869;0,051556;0,073121;0,083405;0,0745061
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487698;50316256;mean;0,055056;0,061005;0,14761;0,060292;0,070992;0,076131;0,074339;0,052341;0,068409;0,082867;0,0749042
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487728;50316257;mean;0,059045;0,057268;0,142403;0,061334;0,074693;0,081496;0,07173;0,05117;0,068807;0,083728;0,0751674
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487758;50316258;mean;0,057613;0,061128;0,138367;0,063929;0,066925;0,077504;0,074721;0,053403;0,067425;0,085167;0,0746182
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487788;50316259;mean;0,059365;0,065348;0,130973;0,058276;0,066937;0,077695;0,074222;0,060168;0,069859;0,079003;0,0741846
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487818;50316260;mean;0,059147;0,061299;0,134315;0,063869;0,070561;0,071586;0,079206;0,057397;0,071057;0,073257;0,0741694
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487848;50316261;mean;0,053919;0,067638;0,146047;0,064551;0,071903;0,07065;0,075293;0,057929;0,069273;0,073747;0,075095
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487878;50316262;mean;0,05353;0,064221;0,154201;0,062422;0,071257;0,073478;0,077661;0,054205;0,064321;0,074573;0,0749869
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487908;50316263;mean;0,057057;0,060214;0,142495;0,06297;0,064872;0,074089;0,072596;0,053035;0,068277;0,084588;0,0740193
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487938;50316264;mean;0,060962;0,061869;0,146839;0,060761;0,061794;0,072886;0,071182;0,057782;0,067452;0,087866;0,0749393
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487968;50316265;mean;0,060043;0,063287;0,146373;0,062244;0,060839;0,071971;0,068466;0,060289;0,068713;0,081517;0,0743742
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509487998;50316266;mean;0,058806;0,065033;0,143684;0,060376;0,065095;0,074876;0,065805;0,056229;0,067467;0,08383;0,0741201
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488028;50316267;mean;0,057992;0,060021;0,150053;0,059049;0,063727;0,075909;0,065475;0,058247;0,070613;0,079321;0,0740407
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488058;50316268;mean;0,063988;0,062182;0,155768;0,062509;0,063743;0,073517;0,068311;0,054477;0,066886;0,085965;0,0757346
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488088;50316269;mean;0,065281;0,060551;0,146609;0,063972;0,064164;0,076577;0,077348;0,055126;0,068628;0,08663;0,0764886
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488118;50316270;mean;0,061994;0,065927;0,156674;0,064699;0,071348;0,078868;0,072237;0,055937;0,072949;0,084645;0,0785278
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488148;50316271;mean;0,066059;0,06451;0,159833;0,064822;0,068201;0,076226;0,072789;0,054254;0,074908;0,084886;0,0786488
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488178;50316272;mean;0,059504;0,063472;0,151988;0,065634;0,072677;0,076838;0,076739;0,05441;0,070692;0,082475;0,0774429
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488208;50316273;mean;0,058665;0,063725;0,15771;0,064814;0,071753;0,077771;0,079461;0,049983;0,071375;0,083397;0,0778654
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488238;50316274;mean;0,059185;0,061151;0,143909;0,068642;0,062325;0,077558;0,0758;0,05033;0,066326;0,08422;0,0749446
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488268;50316275;mean;0,060439;0,062431;0,140762;0,066108;0,060694;0,072309;0,072115;0,050938;0,067409;0,082211;0,0735416
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488298;50316276;mean;0,057406;0,059907;0,144137;0,070436;0,063724;0,074236;0,071268;0,051736;0,066728;0,084611;0,0744189
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488328;50316277;mean;0,055442;0,060673;0,152753;0,063703;0,067159;0,076981;0,070497;0,054004;0,068307;0,079369;0,0748888
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488358;50316278;mean;0,053702;0,057547;0,150287;0,064405;0,070428;0,078256;0,071643;0,054689;0,072483;0,074647;0,0748087
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488388;50316279;mean;0,052455;0,058755;0,140221;0,061999;0,064246;0,074106;0,072103;0,054888;0,076916;0,073098;0,0728787
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488418;50316280;mean;0,053277;0,062555;0,140939;0,058544;0,064799;0,06901;0,073487;0,052154;0,069706;0,076384;0,0720855
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488448;50316281;mean;0,056466;0,057191;0,141792;0,062807;0,066949;0,065828;0,07839;0,050133;0,074888;0,081023;0,0735467
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488478;50316282;mean;0,057541;0,056429;0,139701;0,061038;0,069578;0,066491;0,073156;0,053404;0,076642;0,077238;0,0731218
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488508;50316283;mean;0,055853;0,057525;0,140902;0,056002;0,068359;0,070953;0,083419;0,053405;0,070884;0,073991;0,0731293
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488538;50316284;mean;0,055415;0,061419;0,139845;0,056606;0,069589;0,071982;0,074023;0,053903;0,075066;0,076627;0,0734475
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488568;50316285;mean;0,054755;0,059971;0,135506;0,056693;0,065024;0,072407;0,070654;0,051431;0,07166;0,082816;0,0720917
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488598;50316286;mean;0,055835;0,058872;0,141637;0,060713;0,060641;0,072325;0,06933;0,050598;0,066088;0,080959;0,0716998
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488628;50316287;mean;0,057538;0,061633;0,137493;0,061288;0,06223;0,072382;0,067123;0,050416;0,066271;0,085992;0,0722366
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488658;50316288;mean;0,053203;0,060776;0,138202;0,061239;0,061559;0,072189;0,068157;0,048587;0,069151;0,079;0,0712063
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488688;50316289;mean;0,053618;0,06259;0,143926;0,060397;0,070262;0,070575;0,071881;0,050927;0,067449;0,078915;0,073054
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488718;50316290;mean;0,058361;0,062168;0,130453;0,05583;0,069281;0,073772;0,071991;0,052453;0,071423;0,080613;0,0726345
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488748;50316291;mean;0,059693;0,059694;0,129105;0,061344;0,070484;0,070919;0,071623;0,057625;0,077925;0,084408;0,074282
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488778;50316292;mean;0,056612;0,057094;0,141087;0,065102;0,073947;0,076039;0,07331;0,052075;0,073631;0,085809;0,0754706
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488808;50316293;mean;0,057584;0,05948;0,14366;0,068823;0,069447;0,076632;0,07007;0,049965;0,071255;0,081169;0,0748085
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488838;50316294;mean;0,053529;0,060848;0,131677;0,069228;0,066664;0,08505;0,067157;0,05184;0,072456;0,075358;0,0733807
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488868;50316295;mean;0,053543;0,05806;0,12849;0,063777;0,06663;0,087265;0,068927;0,052439;0,068832;0,0752;0,0723163
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488898;50316296;mean;0,053033;0,059233;0,134052;0,06746;0,064795;0,080578;0,079116;0,054658;0,07751;0,079219;0,0749654
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488928;50316297;mean;0,056116;0,060011;0,136754;0,067534;0,069425;0,077619;0,07681;0,053494;0,071021;0,086099;0,0754883
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488958;50316298;mean;0,059986;0,061055;0,136565;0,067372;0,067973;0,079256;0,069033;0,050257;0,069082;0,085059;0,0745638
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509488988;50316299;mean;0,055055;0,060602;0,13487;0,068525;0,073396;0,077524;0,069067;0,05039;0,068895;0,082722;0,0741046
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489018;50316300;mean;0,056469;0,05705;0,145278;0,06441;0,068703;0,083767;0,079603;0,053565;0,06843;0,083014;0,0760289
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489048;50316301;mean;0,05633;0,056854;0,146884;0,062562;0,068683;0,077372;0,079133;0,054322;0,066474;0,082533;0,0751147
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489078;50316302;mean;0,060996;0,058337;0,146126;0,060939;0,067492;0,071756;0,069901;0,052688;0,066879;0,083794;0,0738908
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489108;50316303;mean;0,061464;0,059758;0,152741;0,061975;0,070883;0,078516;0,071361;0,05548;0,066314;0,082563;0,0761055
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489138;50316304;mean;0,055484;0,058069;0,148524;0,060706;0,073121;0,076658;0,072625;0,055779;0,064813;0,078507;0,0744286
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489168;50316305;mean;0,054669;0,05434;0,130676;0,064408;0,066694;0,078979;0,072663;0,051601;0,063848;0,080728;0,0718606
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489198;50316306;mean;0,052845;0,055206;0,126207;0,064795;0,065218;0,077523;0,069153;0,052711;0,067454;0,082906;0,0714018
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489228;50316307;mean;0,054682;0,05911;0,146507;0,064526;0,066775;0,08713;0,07059;0,052983;0,071464;0,081808;0,0755575
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489258;50316308;mean;0,059128;0,067301;0,149107;0,065091;0,070498;0,078688;0,072936;0,053549;0,073668;0,087006;0,0776972
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489288;50316309;mean;0,059939;0,059506;0,146095;0,073892;0,067423;0,080109;0,072796;0,049936;0,068494;0,087375;0,0765565
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489318;50316310;mean;0,055093;0,059227;0,139357;0,079101;0,0666;0,080976;0,075533;0,0494;0,064511;0,085361;0,0755159
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489348;50316311;mean;0,054441;0,059573;0,137398;0,06996;0,067175;0,081607;0,078384;0,049897;0,064082;0,082366;0,0744883
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489378;50316312;mean;0,051763;0,063816;0,141678;0,067968;0,066947;0,077157;0,073533;0,048407;0,068887;0,080593;0,0740749
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489408;50316313;mean;0,053395;0,058791;0,147392;0,067265;0,06968;0,077944;0,070467;0,051633;0,069772;0,081342;0,0747681
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489438;50316314;mean;0,054407;0,060436;0,14598;0,067791;0,07776;0,075782;0,073767;0,054406;0,070645;0,076419;0,0757393
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489468;50316315;mean;0,056279;0,063889;0,141351;0,062822;0,076053;0,081739;0,07507;0,055131;0,076714;0,072828;0,0761876
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489498;50316316;mean;0,053149;0,06286;0,137143;0,063481;0,081596;0,077286;0,07226;0,054259;0,069508;0,079473;0,0751015
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489528;50316317;mean;0,055779;0,064282;0,140659;0,069236;0,077594;0,076637;0,070543;0,05373;0,065139;0,075976;0,0749575
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489558;50316318;mean;0,05498;0,061658;0,153668;0,064683;0,076888;0,080697;0,075664;0,058878;0,069121;0,077604;0,0773841
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489588;50316319;mean;0,056207;0,059727;0,134387;0,063228;0,076885;0,084339;0,071915;0,055891;0,075166;0,077029;0,0754774
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489618;50316320;mean;0,055519;0,060521;0,134153;0,064136;0,070807;0,079002;0,075432;0,056518;0,075589;0,074679;0,0746356
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489648;50316321;mean;0,051006;0,05903;0,133072;0,065413;0,069393;0,080801;0,074769;0,055231;0,069766;0,077036;0,0735517
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489678;50316322;mean;0,051638;0,059166;0,162362;0,063121;0,07299;0,076696;0,07439;0,052607;0,06593;0,073797;0,0752697
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489708;50316323;mean;0,057133;0,055977;0,154672;0,061199;0,07146;0,073184;0,07705;0,049891;0,070242;0,07311;0,0743918
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489738;50316324;mean;0,059008;0,056459;0,153263;0,058595;0,074471;0,074328;0,076167;0,048704;0,075239;0,075913;0,0752147
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489768;50316325;mean;0,05953;0,061169;0,13821;0,062447;0,06747;0,0697;0,071636;0,051716;0,072803;0,074881;0,0729562
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489798;50316326;mean;0,054324;0,06384;0,152247;0,0584;0,06852;0,068263;0,073006;0,054275;0,074788;0,072169;0,0739832
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489828;50316327;mean;0,056118;0,063423;0,162294;0,057455;0,067031;0,071572;0,074846;0,051839;0,07015;0,075719;0,0750447
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489858;50316328;mean;0,054903;0,061546;0,162151;0,061185;0,073683;0,069927;0,070548;0,049973;0,069092;0,079603;0,0752611
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489888;50316329;mean;0,057673;0,058757;0,153946;0,062119;0,069597;0,07176;0,069187;0,048459;0,07329;0,083144;0,0747932
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489918;50316330;mean;0,05929;0,059509;0,148474;0,059682;0,064168;0,067528;0,066858;0,052842;0,069136;0,078041;0,0725528
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489948;50316331;mean;0,056103;0,058898;0,142218;0,057283;0,067032;0,074782;0,06787;0,051649;0,070631;0,072691;0,0719157
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509489978;50316332;mean;0,055198;0,057182;0,148357;0,059977;0,071209;0,078821;0,069891;0,05166;0,066374;0,079843;0,0738512
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490008;50316333;mean;0,056246;0,063827;0,157484;0,062545;0,070644;0,074398;0,07133;0,049825;0,068198;0,086093;0,076059
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490038;50316334;mean;0,055437;0,062829;0,153133;0,063051;0,070155;0,078185;0,070934;0,050132;0,066944;0,092239;0,0763039
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490068;50316335;mean;0,056368;0,058484;0,138379;0,061367;0,065647;0,074473;0,069902;0,05077;0,06852;0,088527;0,0732437
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490098;50316336;mean;0,052952;0,059572;0,14578;0,054812;0,06718;0,072721;0,072115;0,053823;0,072434;0,079745;0,0731134
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490128;50316337;mean;0,050837;0,059786;0,141022;0,057791;0,06589;0,073344;0,076309;0,058665;0,070672;0,088442;0,0742758
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490158;50316338;mean;0,053951;0,059133;0,144935;0,061907;0,069287;0,074696;0,076536;0,056919;0,066802;0,085248;0,0749414
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490188;50316339;mean;0,055727;0,060603;0,129321;0,069964;0,067327;0,070272;0,0728;0,049494;0,069775;0,082894;0,0728177
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490218;50316340;mean;0,056902;0,058374;0,138168;0,066909;0,069716;0,066338;0,075317;0,048002;0,068536;0,081904;0,0730166
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490248;50316341;mean;0,052145;0,056888;0,142317;0,064178;0,069422;0,076222;0,072642;0,054741;0,069371;0,078617;0,0736543
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490278;50316342;mean;0,0537;0,058593;0,144159;0,059773;0,072701;0,081187;0,065676;0,055859;0,070954;0,078833;0,0741435
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490308;50316343;mean;0,05421;0,059304;0,157769;0,057587;0,071746;0,078688;0,068556;0,058858;0,066032;0,080549;0,0753299
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490338;50316344;mean;0,055996;0,059698;0,155051;0,06395;0,07947;0,086459;0,071663;0,058086;0,061996;0,085055;0,0777424
Table.WriteLatency.lucasdb.tw_ttl_2h_10min;1509490368;50316345;mean;0,059799;0,057789;0,154529;0,069035;0,074445;0,078908;0,073403;0,05721;0,073558;0,083876;0,0782552
