t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1508092399,4112496,43.388628,0.059641,0.017085,0.616677,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,173.478608,173.232920,173.515394,173.640657,calls/second,milliseconds
1508092429,4117704,43.388628,0.059181,0.017085,0.584592,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,173.478613,173.234225,173.529140,173.643620,calls/second,milliseconds
1508092459,4122884,62.479625,0.068265,0.017085,0.854857,0.042510,0.051012,0.073457,0.105778,0.263210,1.629722,173.477739,173.015069,173.447488,173.611644,calls/second,milliseconds
1508092489,4127984,62.479625,0.069563,0.017085,0.856670,0.051012,0.051012,0.073457,0.105778,0.263210,1.629722,173.473353,172.101672,173.175541,173.512066,calls/second,milliseconds
1508092519,4133090,43.388628,0.063676,0.017085,0.619879,0.051012,0.051012,0.073457,0.105778,0.219342,1.629722,173.469230,171.199133,172.918261,173.415935,calls/second,milliseconds
1508092549,4138224,43.388628,0.062643,0.020502,0.620249,0.051012,0.051012,0.073457,0.105778,0.219342,1.358102,173.466262,170.669179,172.650917,173.308790,calls/second,milliseconds
1508092579,4143324,43.388628,0.062786,0.020502,0.715315,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,173.461936,170.735874,172.483028,173.229673,calls/second,milliseconds
1508092609,4148511,43.388628,0.063257,0.020502,0.713773,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,173.461226,171.482620,172.439357,173.186715,calls/second,milliseconds
1508092639,4153758,43.388628,0.066894,0.020502,0.770901,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,173.463056,172.598431,172.659957,173.240599,calls/second,milliseconds
1508092669,4158942,43.388628,0.067795,0.020502,0.770743,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,173.462214,172.548978,172.659245,173.222353,calls/second,milliseconds
1508092699,4164103,43.388628,0.066460,0.020502,0.685402,0.051012,0.051012,0.073457,0.105778,0.219342,1.629722,173.460438,172.721091,172.691620,173.215062,calls/second,milliseconds
1508092729,4169286,43.388628,0.060874,0.020502,0.586883,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,173.459530,172.445786,172.621320,173.173259,calls/second,milliseconds
1508092759,4174383,43.388628,0.061206,0.020502,0.589195,0.042510,0.051012,0.073457,0.105778,0.263210,1.629722,173.455109,171.543884,172.389708,173.075641,calls/second,milliseconds
1508092789,4179315,43.388628,0.062132,0.020502,0.625499,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,173.443861,168.831678,171.805524,172.860285,calls/second,milliseconds
1508092819,4183626,43.388628,0.064479,0.020502,0.704097,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,173.406862,159.996295,168.955315,171.819271,calls/second,milliseconds
1508092849,4189539,43.388628,0.062490,0.020502,0.585554,0.051012,0.051012,0.073457,0.105778,0.219342,1.358102,173.436237,174.332106,171.542275,172.614996,calls/second,milliseconds
1508092879,4195131,43.388628,0.060364,0.017085,0.501514,0.051012,0.051012,0.073457,0.105778,0.219342,1.358102,173.452300,178.878833,173.052949,173.108636,calls/second,milliseconds
1508092909,4200317,43.388628,0.058540,0.017085,0.505432,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,173.451628,176.159313,172.980051,173.083440,calls/second,milliseconds
1508092939,4205528,43.388628,0.063408,0.020502,0.708067,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,173.451894,175.475478,173.110437,173.124599,calls/second,milliseconds
1508092969,4210717,43.388628,0.064016,0.020502,0.682095,0.042510,0.051012,0.073457,0.105778,0.263210,1.629722,173.451348,174.738606,173.147226,173.136150,calls/second,milliseconds
1508092999,4215855,43.388628,0.070463,0.020502,0.845979,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,173.448309,173.398132,172.969739,173.075035,calls/second,milliseconds
1508093029,4220948,43.388628,0.066627,0.020502,0.713045,0.051012,0.051012,0.073457,0.105778,0.219342,1.629722,173.444114,172.033391,172.667561,172.966867,calls/second,milliseconds
1508093059,4226213,43.388628,0.063783,0.020502,0.710681,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,173.446627,173.598868,172.974712,173.062244,calls/second,milliseconds
1508093089,4231455,43.388628,0.062635,0.020502,0.709824,0.042510,0.051012,0.073457,0.105778,0.182785,1.629722,173.448236,173.700928,173.043997,173.082450,calls/second,milliseconds
1508093119,4236566,43.388628,0.060253,0.020502,0.617607,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,173.444450,172.505516,172.850457,173.016473,calls/second,milliseconds
1508093149,4241813,43.388628,0.058834,0.020502,0.505314,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,173.446235,173.592136,173.039961,173.073947,calls/second,milliseconds
1508093179,4247095,43.388628,0.062919,0.020502,0.614870,0.051012,0.051012,0.073457,0.105778,0.219342,1.358102,173.449099,174.513138,173.320540,173.169751,calls/second,milliseconds
1508093209,4252334,43.388628,0.064078,0.020502,0.615334,0.051012,0.051012,0.073457,0.105778,0.263210,1.358102,173.450765,174.247177,173.376754,173.194538,calls/second,milliseconds
1508093239,4257503,43.388628,0.058225,0.020502,0.505647,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,173.449464,173.837186,173.344647,173.188587,calls/second,milliseconds
1508093269,4262716,43.388628,0.057684,0.020502,0.504868,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,173.449864,173.298056,173.291587,173.177164,calls/second,milliseconds
1508093299,4267930,43.388628,0.061803,0.020502,0.616184,0.051012,0.051012,0.073457,0.105778,0.219342,1.358102,173.450016,173.715488,173.418668,173.226282,calls/second,milliseconds
1508093329,4273182,43.388628,0.060681,0.020502,0.506033,0.051012,0.051012,0.073457,0.105778,0.263210,1.629722,173.452223,174.071064,173.544504,173.276509,calls/second,milliseconds
1508093359,4278365,43.388628,0.061049,0.020502,0.467293,0.051012,0.051012,0.073457,0.105778,0.263210,1.629722,173.451416,173.784526,173.519501,173.276350,calls/second,milliseconds
1508093389,4283634,43.388628,0.057212,0.017085,0.464785,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,173.454075,174.060340,173.617430,173.318450,calls/second,milliseconds
1508093419,4288735,43.388628,0.053804,0.017085,0.361349,0.042510,0.051012,0.073457,0.105778,0.182785,1.131752,173.449662,172.848196,173.390618,173.251554,calls/second,milliseconds
1508093449,4293865,43.388628,0.054796,0.017085,0.363376,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,173.446962,172.474629,173.258553,173.211276,calls/second,milliseconds
1508093479,4299152,43.388628,0.063233,0.017085,0.586243,0.051012,0.051012,0.073457,0.105778,0.263210,1.629722,173.450064,174.248331,173.520253,173.297692,calls/second,milliseconds
1508093509,4304356,43.388628,0.063394,0.017085,0.585283,0.051012,0.051012,0.073457,0.105778,0.263210,1.358102,173.450336,173.339319,173.402812,173.266299,calls/second,milliseconds
1508093539,4309579,43.388628,0.057792,0.017085,0.465792,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,173.451127,173.704731,173.464597,173.290918,calls/second,milliseconds
1508093569,4314791,43.388628,0.057322,0.017085,0.505016,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,173.451482,173.483694,173.496520,173.311249,calls/second,milliseconds
1508093599,4320069,43.388628,0.063183,0.017085,0.708788,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,173.454458,174.417689,173.747068,173.405178,calls/second,milliseconds
1508093629,4325226,43.388628,0.061479,0.020502,0.616936,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,173.452563,173.625292,173.611386,173.369179,calls/second,milliseconds
1508093659,4330486,43.388628,0.065645,0.020502,0.709119,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,173.454820,174.114895,173.712857,173.411102,calls/second,milliseconds
1508093689,4335746,43.388628,0.064146,0.017085,0.680947,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,173.457097,174.384696,173.829361,173.461784,calls/second,milliseconds
1508093719,4338206,43.388628,0.060950,0.017085,0.637922,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,173.347513,136.262990,165.506175,170.655268,calls/second,milliseconds
1508093749,4338206,43.388628,0.056236,0.017085,0.465467,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,173.139958,82.647681,149.756180,165.060523,calls/second,milliseconds
1508093779,4338206,43.388628,0.057735,0.017085,0.550335,0.042510,0.051012,0.073457,0.105778,0.219342,1.131752,172.932849,50.128353,135.504996,159.649195,calls/second,milliseconds
1508093809,4338206,43.388628,0.060886,0.017085,0.653001,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.726333,30.404383,122.609990,154.415272,calls/second,milliseconds
1508093839,4338206,43.388628,0.064718,0.020502,0.775610,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,172.520189,18.441190,110.942107,149.352938,calls/second,milliseconds
1508093869,4338206,1.629722,0.050951,0.020502,0.071515,0.042510,0.051012,0.073457,0.105778,0.219342,1.131752,172.314630,11.185147,100.384570,144.456566,calls/second,milliseconds
1508093899,4338206,1.629722,0.051395,0.020502,0.075456,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.109537,6.784135,90.831715,139.720716,calls/second,milliseconds
1508093929,4338206,1.629722,0.052953,0.020502,0.085812,0.042510,0.051012,0.073457,0.105778,0.315852,1.358102,171.904667,4.114786,82.187934,135.140126,calls/second,milliseconds
1508093959,4338206,1.629722,0.055658,0.020502,0.098728,0.042510,0.051012,0.073457,0.152321,0.545791,1.629722,171.700816,2.495744,74.366718,130.709706,calls/second,milliseconds
1508093989,4338206,0.654949,0.047110,0.020502,0.037411,0.042510,0.051012,0.073457,0.088148,0.126934,0.654949,171.497190,1.513745,67.289789,126.424532,calls/second,milliseconds
1508094019,4338206,0.654949,0.047982,0.020502,0.043148,0.042510,0.051012,0.073457,0.088148,0.152321,0.654949,171.294092,0.918133,60.886319,122.279843,calls/second,milliseconds
1508094049,4338206,0.654949,0.049020,0.020502,0.049574,0.042510,0.051012,0.073457,0.105778,0.152321,0.654949,171.091389,0.556876,55.092220,118.271033,calls/second,milliseconds
1508094079,4338206,0.654949,0.047841,0.020502,0.045762,0.042510,0.051012,0.073457,0.088148,0.126934,0.654949,170.889217,0.337762,49.849502,114.393647,calls/second,milliseconds
1508094109,4338206,0.105778,0.044336,0.020502,0.013714,0.042510,0.051012,0.073457,0.088148,0.088148,0.105778,170.687257,0.204863,45.105695,110.643377,calls/second,milliseconds
1508094139,4338206,0.105778,0.044505,0.020502,0.013823,0.042510,0.051012,0.073457,0.088148,0.105778,0.105778,170.486295,0.124256,40.813320,107.016056,calls/second,milliseconds
1508094169,4338206,0.088148,0.044012,0.020502,0.012795,0.042510,0.051012,0.061214,0.073457,0.088148,0.088148,170.285481,0.075365,36.929419,103.507652,calls/second,milliseconds
1508094199,4338206,0.088148,0.043922,0.020502,0.013100,0.042510,0.051012,0.061214,0.088148,0.088148,0.088148,170.085210,0.045711,33.415121,100.114268,calls/second,milliseconds
1508094229,4338206,0.088148,0.044284,0.020502,0.013731,0.042510,0.051012,0.073457,0.088148,0.088148,0.088148,169.885399,0.027725,30.235251,96.832132,calls/second,milliseconds
1508094259,4338206,0.073457,0.043551,0.020502,0.012029,0.042510,0.051012,0.061214,0.073457,0.073457,0.073457,169.685879,0.016816,27.357987,93.657597,calls/second,milliseconds
1508094289,4338206,0.073457,0.044408,0.020502,0.013141,0.042510,0.051012,0.073457,0.073457,0.073457,0.073457,169.487172,0.010200,24.754530,90.587136,calls/second,milliseconds
1508094319,4338206,0.061214,0.043245,0.020502,0.010832,0.042510,0.051012,0.061214,0.061214,0.061214,0.061214,169.288678,0.006186,22.398825,87.617336,calls/second,milliseconds
1508094349,4338206,0.051012,0.041836,0.020502,0.010019,0.042510,0.051012,0.051012,0.051012,0.051012,0.051012,169.090823,0.003752,20.267295,84.744898,calls/second,milliseconds
1508094379,4338206,0.051012,0.040194,0.020502,0.010971,0.042510,0.051012,0.051012,0.051012,0.051012,0.051012,168.893292,0.002276,18.338607,81.966630,calls/second,milliseconds
1508094409,4338206,0.051012,0.041014,0.024602,0.010823,0.042510,0.051012,0.051012,0.051012,0.051012,0.051012,168.696280,0.001380,16.593458,79.279444,calls/second,milliseconds
1508094439,4338206,0.051012,0.046761,0.035426,0.006012,0.042510,0.051012,0.051012,0.051012,0.051012,0.051012,168.499710,0.000837,15.014381,76.680355,calls/second,milliseconds
1508094469,4338206,0.051012,0.046761,0.035426,0.006012,0.042510,0.051012,0.051012,0.051012,0.051012,0.051012,168.303609,0.000508,13.585574,74.166474,calls/second,milliseconds
1508094499,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,168.107966,0.000308,12.292736,71.735008,calls/second,milliseconds
1508094529,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,167.912713,0.000187,11.122927,69.383254,calls/second,milliseconds
1508094559,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,167.718000,0.000113,10.064441,67.108601,calls/second,milliseconds
1508094589,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,167.523703,0.000069,9.106683,64.908519,calls/second,milliseconds
1508094619,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,167.329574,0.000042,8.240067,62.780565,calls/second,milliseconds
1508094649,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,167.136460,0.000025,7.455921,60.722373,calls/second,milliseconds
1508094679,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,166.943521,0.000015,6.746396,58.731657,calls/second,milliseconds
1508094709,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,166.751023,0.000009,6.104392,56.806204,calls/second,milliseconds
1508094739,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,166.558939,0.000006,5.523482,54.943875,calls/second,milliseconds
1508094769,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,166.367080,0.000003,4.997853,53.142601,calls/second,milliseconds
1508094799,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,166.176129,0.000002,4.522245,51.400379,calls/second,milliseconds
1508094829,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,165.985347,0.000001,4.091896,49.715274,calls/second,milliseconds
1508094859,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,165.795082,0.000001,3.702501,48.085414,calls/second,milliseconds
1508094889,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,165.605190,0.000000,3.350161,46.508986,calls/second,milliseconds
1508094919,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,165.415794,0.000000,3.031351,44.984240,calls/second,milliseconds
1508094949,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,165.226781,0.000000,2.742880,43.509482,calls/second,milliseconds
1508094979,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,165.038201,0.000000,2.481861,42.083071,calls/second,milliseconds
1508095009,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,164.850055,0.000000,2.245680,40.703424,calls/second,milliseconds
1508095039,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,164.662079,0.000000,2.031976,39.369007,calls/second,milliseconds
1508095069,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,164.475049,0.000000,1.838608,38.078337,calls/second,milliseconds
1508095099,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,164.288198,0.000000,1.663641,36.829981,calls/second,milliseconds
1508095129,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,164.101748,0.000000,1.505325,35.622551,calls/second,milliseconds
1508095159,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,163.915731,0.000000,1.362074,34.454704,calls/second,milliseconds
1508095189,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,163.730132,0.000000,1.232455,33.325145,calls/second,milliseconds
1508095219,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,163.544979,0.000000,1.115172,32.232617,calls/second,milliseconds
1508095249,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,163.359995,0.000000,1.009049,31.175906,calls/second,milliseconds
1508095279,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,163.175885,0.000000,0.913025,30.153838,calls/second,milliseconds
1508095309,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,162.991969,0.000000,0.826140,29.165278,calls/second,milliseconds
1508095339,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,162.808464,0.000000,0.747522,28.209126,calls/second,milliseconds
1508095369,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,162.625379,0.000000,0.676386,27.284321,calls/second,milliseconds
1508095399,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,162.442461,0.000000,0.612019,26.389835,calls/second,milliseconds
1508095429,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,162.260427,0.000000,0.553778,25.524673,calls/second,milliseconds
1508095459,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,162.078543,0.000000,0.501079,24.687875,calls/second,milliseconds
1508095489,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,161.897106,0.000000,0.453395,23.878510,calls/second,milliseconds
1508095519,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,161.716046,0.000000,0.410249,23.095679,calls/second,milliseconds
1508095549,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,161.535399,0.000000,0.371208,22.338513,calls/second,milliseconds
1508095579,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,161.355112,0.000000,0.335883,21.606169,calls/second,milliseconds
1508095609,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,161.175297,0.000000,0.303920,20.897835,calls/second,milliseconds
1508095639,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,160.995637,0.000000,0.274998,20.212722,calls/second,milliseconds
1508095669,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,160.816823,0.000000,0.248828,19.550070,calls/second,milliseconds
1508095699,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,160.638160,0.000000,0.225149,18.909143,calls/second,milliseconds
1508095729,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,160.459903,0.000000,0.203724,18.289227,calls/second,milliseconds
1508095759,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,160.282074,0.000000,0.184337,17.689635,calls/second,milliseconds
1508095789,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,160.104615,0.000000,0.166795,17.109700,calls/second,milliseconds
1508095819,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,159.927559,0.000000,0.150922,16.548777,calls/second,milliseconds
1508095849,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,159.750857,0.000000,0.136560,16.006244,calls/second,milliseconds
1508095879,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,159.574464,0.000000,0.123565,15.481497,calls/second,milliseconds
1508095909,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,159.398667,0.000000,0.111806,14.973953,calls/second,milliseconds
1508095939,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,159.222942,0.000000,0.101166,14.483048,calls/second,milliseconds
1508095969,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,159.048064,0.000000,0.091539,14.008237,calls/second,milliseconds
1508095999,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,158.873286,0.000000,0.082828,13.548993,calls/second,milliseconds
1508096029,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,158.698969,0.000000,0.074946,13.104804,calls/second,milliseconds
1508096059,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,158.524971,0.000000,0.067814,12.675177,calls/second,milliseconds
1508096089,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,158.351378,0.000000,0.061360,12.259636,calls/second,milliseconds
1508096119,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,158.178182,0.000000,0.055521,11.857717,calls/second,milliseconds
1508096149,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,158.005323,0.000000,0.050238,11.468975,calls/second,milliseconds
1508096179,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,157.832862,0.000000,0.045457,11.092977,calls/second,milliseconds
1508096209,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,157.660749,0.000000,0.041131,10.729306,calls/second,milliseconds
1508096239,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,157.489087,0.000000,0.037217,10.377558,calls/second,milliseconds
1508096269,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,157.317574,0.000000,0.033675,10.037341,calls/second,milliseconds
1508096299,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,157.146807,0.000000,0.030471,9.708278,calls/second,milliseconds
1508096329,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,156.976194,0.000000,0.027571,9.390002,calls/second,milliseconds
1508096359,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,156.805996,0.000000,0.024947,9.082161,calls/second,milliseconds
1508096389,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,156.636162,0.000000,0.022573,8.784413,calls/second,milliseconds
1508096419,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,156.466657,0.000000,0.020425,8.496426,calls/second,milliseconds
1508096449,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,156.297568,0.000000,0.018481,8.217880,calls/second,milliseconds
1508096479,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,156.128804,0.000000,0.016723,7.948465,calls/second,milliseconds
1508096509,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,155.960419,0.000000,0.015131,7.687884,calls/second,milliseconds
1508096539,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,155.792374,0.000000,0.013691,7.435845,calls/second,milliseconds
1508096569,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,155.624730,0.000000,0.012388,7.192069,calls/second,milliseconds
1508096599,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,155.457396,0.000000,0.011210,6.956285,calls/second,milliseconds
1508096629,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,155.290471,0.000000,0.010143,6.728231,calls/second,milliseconds
1508096659,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,155.123897,0.000000,0.009178,6.507653,calls/second,milliseconds
1508096689,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,154.957650,0.000000,0.008304,6.294307,calls/second,milliseconds
1508096719,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,154.791793,0.000000,0.007514,6.087955,calls/second,milliseconds
1508096749,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,154.626282,0.000000,0.006799,5.888368,calls/second,milliseconds
1508096779,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,154.461121,0.000000,0.006152,5.695324,calls/second,milliseconds
1508096809,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,154.296281,0.000000,0.005566,5.508609,calls/second,milliseconds
1508096839,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,154.131809,0.000000,0.005037,5.328016,calls/second,milliseconds
1508096869,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,153.967731,0.000000,0.004557,5.153343,calls/second,milliseconds
1508096899,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,153.803968,0.000000,0.004124,4.984396,calls/second,milliseconds
1508096929,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,153.640448,0.000000,0.003731,4.820988,calls/second,milliseconds
1508096959,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,153.477282,0.000000,0.003376,4.662937,calls/second,milliseconds
1508096989,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,153.314762,0.000000,0.003055,4.510068,calls/second,milliseconds
1508097019,4338206,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,153.152189,0.000000,0.002764,4.362210,calls/second,milliseconds
